sec_timestamp,pkt_count,total_bytes,avg_pkt_len,datetime
1575608040,24506,2832192,115.57137027666694,2019-12-06 04:54:00
1575608041,26026,2919668,112.18274033658649,2019-12-06 04:54:01
1575608042,24858,2901945,116.74088824523292,2019-12-06 04:54:02
1575608043,24278,2721317,112.0898344179916,2019-12-06 04:54:03
1575608044,23620,2645874,112.01837425910246,2019-12-06 04:54:04
1575608045,24830,2854390,114.9573097060008,2019-12-06 04:54:05
1575608046,25903,2860540,110.43276840520403,2019-12-06 04:54:06
1575608047,23659,2641474,111.64774504416924,2019-12-06 04:54:07
1575608048,23963,2753131,114.890915160873,2019-12-06 04:54:08
1575608049,23634,2700854,114.27832783278328,2019-12-06 04:54:09
1575608050,24262,2713253,111.83138240870497,2019-12-06 04:54:10
1575608051,25413,2727364,107.32160705150908,2019-12-06 04:54:11
1575608052,24500,2856110,116.57591836734694,2019-12-06 04:54:12
1575608053,24019,2728850,113.61214038885882,2019-12-06 04:54:13
1575608054,23854,2668248,111.85746625303932,2019-12-06 04:54:14
1575608055,24165,2808674,116.22900889716531,2019-12-06 04:54:15
1575608056,25532,2783108,109.00469998433339,2019-12-06 04:54:16
1575608057,24048,2688808,111.81004657351963,2019-12-06 04:54:17
1575608058,23661,2630592,111.17839482693039,2019-12-06 04:54:18
1575608059,24003,2697068,112.36378785985085,2019-12-06 04:54:19
1575608060,24531,2818498,114.8953568953569,2019-12-06 04:54:20
1575608061,25853,2842390,109.94430046803079,2019-12-06 04:54:21
1575608062,24218,2806496,115.88471384920307,2019-12-06 04:54:22
1575608063,23935,2691204,112.43801963651556,2019-12-06 04:54:23
1575608064,24332,3029146,124.49227354923558,2019-12-06 04:54:24
1575608065,23850,2674950,112.15723270440252,2019-12-06 04:54:25
1575608066,25436,2769368,108.87592388740369,2019-12-06 04:54:26
1575608067,24778,2839118,114.58221002502219,2019-12-06 04:54:27
1575608068,23708,2677818,112.94997469208705,2019-12-06 04:54:28
1575608069,24648,3137875,127.3074894514768,2019-12-06 04:54:29
1575608070,24272,2752524,113.40326301911668,2019-12-06 04:54:30
1575608071,25669,3114618,121.33772254470372,2019-12-06 04:54:31
1575608072,23950,2681288,111.95356993736952,2019-12-06 04:54:32
1575608073,24255,2715970,111.97567511853227,2019-12-06 04:54:33
1575608074,24135,2717766,112.60683654443754,2019-12-06 04:54:34
1575608075,24087,2776122,115.25395441524473,2019-12-06 04:54:35
1575608076,25373,2827068,111.4203286958578,2019-12-06 04:54:36
1575608077,23748,2731578,115.02349671551289,2019-12-06 04:54:37
1575608078,23716,2650158,111.74557260920898,2019-12-06 04:54:38
1575608079,23366,2627448,112.44748780279038,2019-12-06 04:54:39
1575608080,23866,2647060,110.9134333361267,2019-12-06 04:54:40
1575608081,25482,2791096,109.53206184757869,2019-12-06 04:54:41
1575608082,24266,2760092,113.74317975768565,2019-12-06 04:54:42
1575608083,24823,2897082,116.70958385368408,2019-12-06 04:54:43
1575608084,24110,2793806,115.87747822480299,2019-12-06 04:54:44
1575608085,23968,2667380,111.28921895861149,2019-12-06 04:54:45
1575608086,25408,2754520,108.41152392947103,2019-12-06 04:54:46
1575608087,23774,2659896,111.88256078068478,2019-12-06 04:54:47
1575608088,24078,2707216,112.43525209735027,2019-12-06 04:54:48
1575608089,24474,2743466,112.09716433766447,2019-12-06 04:54:49
1575608090,24733,2858926,115.5915578377067,2019-12-06 04:54:50
1575608091,26174,2960382,113.10391992053182,2019-12-06 04:54:51
1575608092,24409,2771064,113.52632225818346,2019-12-06 04:54:52
1575608093,24225,2728948,112.65007223942209,2019-12-06 04:54:53
1575608094,23828,2712520,113.83750209837166,2019-12-06 04:54:54
1575608095,23389,2615994,111.84719312497327,2019-12-06 04:54:55
1575608096,25349,2771602,109.33772535405735,2019-12-06 04:54:56
1575608097,23834,2722460,114.22589577913905,2019-12-06 04:54:57
1575608098,24270,2850444,117.44721878862794,2019-12-06 04:54:58
1575608099,23470,2723557,116.04418406476353,2019-12-06 04:54:59
1575608100,22919,2592172,113.10144421658886,2019-12-06 04:55:00
1575608101,24612,2744120,111.49520559076873,2019-12-06 04:55:01
1575608102,23346,2656220,113.77623575773151,2019-12-06 04:55:02
1575608103,24006,2717608,113.20536532533534,2019-12-06 04:55:03
1575608104,24243,2775173,114.47316751227159,2019-12-06 04:55:04
1575608105,24346,2853437,117.2035241928859,2019-12-06 04:55:05
1575608106,25707,2826810,109.962656085891,2019-12-06 04:55:06
1575608107,24089,2721532,112.97820582008386,2019-12-06 04:55:07
1575608108,23710,2629392,110.89801771404471,2019-12-06 04:55:08
1575608109,24110,2697390,111.87847366238076,2019-12-06 04:55:09
1575608110,23775,2645624,111.27756046267088,2019-12-06 04:55:10
1575608111,26100,2928288,112.19494252873564,2019-12-06 04:55:11
1575608112,24759,2926221,118.1881739973343,2019-12-06 04:55:12
1575608113,24591,2820991,114.71640030905616,2019-12-06 04:55:13
1575608114,24227,2700742,111.47653444504066,2019-12-06 04:55:14
1575608115,23527,2610071,110.93938878735071,2019-12-06 04:55:15
1575608116,25698,2801656,109.022336368589,2019-12-06 04:55:16
1575608117,23700,2643182,111.52666666666667,2019-12-06 04:55:17
1575608118,24515,2823672,115.1813991433816,2019-12-06 04:55:18
1575608119,24300,2790577,114.83855967078189,2019-12-06 04:55:19
1575608120,24544,2807546,114.38828226857888,2019-12-06 04:55:20
1575608121,25324,2753888,108.74616964144685,2019-12-06 04:55:21
1575608122,23922,2646302,110.62210517515258,2019-12-06 04:55:22
1575608123,24328,2715380,111.61542255836896,2019-12-06 04:55:23
1575608124,24158,2722776,112.70701216988161,2019-12-06 04:55:24
1575608125,24467,2830444,115.68414599256141,2019-12-06 04:55:25
1575608126,26192,2927963,111.78844685400122,2019-12-06 04:55:26
1575608127,24422,2776470,113.6872492015396,2019-12-06 04:55:27
1575608128,23768,2640478,111.09382362840795,2019-12-06 04:55:28
1575608129,24135,2734161,113.28614045991299,2019-12-06 04:55:29
1575608130,24044,2681812,111.53768091831643,2019-12-06 04:55:30
1575608131,25508,2762552,108.30139564058335,2019-12-06 04:55:31
1575608132,23932,2679426,111.95996991475849,2019-12-06 04:55:32
1575608133,24357,2842360,116.69581639775014,2019-12-06 04:55:33
1575608134,24437,3074424,125.81020583541351,2019-12-06 04:55:34
1575608135,24780,2844494,114.78991121872478,2019-12-06 04:55:35
1575608136,25018,2750842,109.9545127508194,2019-12-06 04:55:36
1575608137,24688,2716922,110.0503078418665,2019-12-06 04:55:37
1575608138,23988,2664370,111.07095214273804,2019-12-06 04:55:38
1575608139,24103,3017094,125.17504045139609,2019-12-06 04:55:39
1575608140,24132,2716540,112.57003149345267,2019-12-06 04:55:40
1575608141,24903,3180202,127.70356985102197,2019-12-06 04:55:41
1575608142,26349,2956320,112.198565410452,2019-12-06 04:55:42
1575608143,24232,2774376,114.49224166391548,2019-12-06 04:55:43
1575608144,24074,2690988,111.77984547644762,2019-12-06 04:55:44
1575608145,23582,2631342,111.58264778220676,2019-12-06 04:55:45
1575608146,23926,2694007,112.59746719050405,2019-12-06 04:55:46
1575608147,25462,2755752,108.22998978870474,2019-12-06 04:55:47
1575608148,23942,2735312,114.2474312922897,2019-12-06 04:55:48
1575608149,24681,2865769,116.11235363234877,2019-12-06 04:55:49
1575608150,24968,2871260,114.9975969240628,2019-12-06 04:55:50
1575608151,23696,2634300,111.17066171505739,2019-12-06 04:55:51
1575608152,25426,2765247,108.75666640446786,2019-12-06 04:55:52
1575608153,23899,2664458,111.48826310724299,2019-12-06 04:55:53
1575608154,24292,2736008,112.63000164663264,2019-12-06 04:55:54
1575608155,24551,2762565,112.52352246344344,2019-12-06 04:55:55
1575608156,24810,2849262,114.84328899637244,2019-12-06 04:55:56
1575608157,25820,2894744,112.1124709527498,2019-12-06 04:55:57
1575608158,24197,2720091,112.41439021366286,2019-12-06 04:55:58
1575608159,23676,2638597,111.44606352424395,2019-12-06 04:55:59
1575608160,23793,2662742,111.91283150506452,2019-12-06 04:56:00
1575608161,23534,2631466,111.81550097730943,2019-12-06 04:56:01
1575608162,25842,2822358,109.2159275597864,2019-12-06 04:56:02
1575608163,24569,2866926,116.68875412104684,2019-12-06 04:56:03
1575608164,23942,2766726,115.55951883718987,2019-12-06 04:56:04
1575608165,23840,2707968,113.58926174496645,2019-12-06 04:56:05
1575608166,23740,2681802,112.96554338668913,2019-12-06 04:56:06
1575608167,25449,2772930,108.96027348815278,2019-12-06 04:56:07
1575608168,23536,2607316,110.77991162474507,2019-12-06 04:56:08
1575608169,24424,2747708,112.50032754667541,2019-12-06 04:56:09
1575608170,24510,2850786,116.31113831089351,2019-12-06 04:56:10
1575608171,24614,2865408,116.41374827334037,2019-12-06 04:56:11
1575608172,26196,2857454,109.0797831730035,2019-12-06 04:56:12
1575608173,23786,2649218,111.37719667031027,2019-12-06 04:56:13
1575608174,23634,2646550,111.98062113903698,2019-12-06 04:56:14
1575608175,23855,2692953,112.88840913854538,2019-12-06 04:56:15
1575608176,23916,2670706,111.67026258571667,2019-12-06 04:56:16
1575608177,25456,2765538,108.63992771841609,2019-12-06 04:56:17
1575608178,24648,2882168,116.93313859136644,2019-12-06 04:56:18
1575608179,24890,2867022,115.18770590598633,2019-12-06 04:56:19
1575608180,24180,2716962,112.36401985111662,2019-12-06 04:56:20
1575608181,23856,2651838,111.16021126760563,2019-12-06 04:56:21
1575608182,25562,2789328,109.12010014865817,2019-12-06 04:56:22
1575608183,24006,2661532,110.86944930434058,2019-12-06 04:56:23
1575608184,24120,2728456,113.1200663349917,2019-12-06 04:56:24
1575608185,24660,2863638,116.12481751824818,2019-12-06 04:56:25
1575608186,24394,2777846,113.87414938099532,2019-12-06 04:56:26
1575608187,26064,2865628,109.94582565991406,2019-12-06 04:56:27
1575608188,24000,2661772,110.90716666666667,2019-12-06 04:56:28
1575608189,23913,2673541,111.80282691423075,2019-12-06 04:56:29
1575608190,24416,2757430,112.93537024901704,2019-12-06 04:56:30
1575608191,24581,2780714,113.12452707375616,2019-12-06 04:56:31
1575608192,26223,2963144,112.99790260458376,2019-12-06 04:56:32
1575608193,25290,2903662,114.81463028865164,2019-12-06 04:56:33
1575608194,23886,2657072,111.23972201289459,2019-12-06 04:56:34
1575608195,24060,2705406,112.44413965087281,2019-12-06 04:56:35
1575608196,23736,2639846,111.2169700033704,2019-12-06 04:56:36
1575608197,25562,2791314,109.19779359987481,2019-12-06 04:56:37
1575608198,24388,2786902,114.27349516155486,2019-12-06 04:56:38
1575608199,24720,2838574,114.82904530744337,2019-12-06 04:56:39
1575608200,24452,2760152,112.88041877964993,2019-12-06 04:56:40
1575608201,24330,2774236,114.02531853678586,2019-12-06 04:56:41
1575608202,25854,2843992,110.00201129419045,2019-12-06 04:56:42
1575608203,24056,2677846,111.31717658796143,2019-12-06 04:56:43
1575608204,24520,3052644,124.49608482871126,2019-12-06 04:56:44
1575608205,24459,2789172,114.03458849503251,2019-12-06 04:56:45
1575608206,24821,2885619,116.25716127472704,2019-12-06 04:56:46
1575608207,25988,2900842,111.62236416807758,2019-12-06 04:56:47
1575608208,23928,2689090,112.3825643597459,2019-12-06 04:56:48
1575608209,24416,3005761,123.1062008519004,2019-12-06 04:56:49
1575608210,24149,2679418,110.95357985837923,2019-12-06 04:56:50
1575608211,23893,2947894,123.37898129159169,2019-12-06 04:56:51
1575608212,25453,2764313,108.60460456527717,2019-12-06 04:56:52
1575608213,24602,2854980,116.04666287293716,2019-12-06 04:56:53
1575608214,24896,2882406,115.77787596401028,2019-12-06 04:56:54
1575608215,24229,2724225,112.43654298567832,2019-12-06 04:56:55
1575608216,24330,2727518,112.10513769009454,2019-12-06 04:56:56
1575608217,25812,2793918,108.24105067410507,2019-12-06 04:56:57
1575608218,23820,2655779,111.49366078925273,2019-12-06 04:56:58
1575608219,24051,2717623,112.99417903621472,2019-12-06 04:56:59
1575608220,24827,2881646,116.06903774116888,2019-12-06 04:57:00
1575608221,24548,2823169,115.00606974091576,2019-12-06 04:57:01
1575608222,25749,2860288,111.08345955182726,2019-12-06 04:57:02
1575608223,24054,2670960,111.04015964080818,2019-12-06 04:57:03
1575608224,23938,2656314,110.96641323418832,2019-12-06 04:57:04
1575608225,23486,2633214,112.11845354679383,2019-12-06 04:57:05
1575608226,24498,2756610,112.52387950036737,2019-12-06 04:57:06
1575608227,26590,2997042,112.71312523505077,2019-12-06 04:57:07
1575608228,24768,2858086,115.39429909560724,2019-12-06 04:57:08
1575608229,24164,2729106,112.9409865916239,2019-12-06 04:57:09
1575608230,23734,2653052,111.78275891126654,2019-12-06 04:57:10
1575608231,24137,2680900,111.07014127687782,2019-12-06 04:57:11
1575608232,26121,2855398,109.31426821331496,2019-12-06 04:57:12
1575608233,24469,2757442,112.69124197964771,2019-12-06 04:57:13
1575608234,25098,2972986,118.45509602358754,2019-12-06 04:57:14
1575608235,24880,2854958,114.74911575562702,2019-12-06 04:57:15
1575608236,24084,2680994,111.31846869290816,2019-12-06 04:57:16
1575608237,25144,2724996,108.37559656379256,2019-12-06 04:57:17
1575608238,23321,2617325,112.23039320783843,2019-12-06 04:57:18
1575608239,24067,2708879,112.55574022520463,2019-12-06 04:57:19
1575608240,24324,2788138,114.62497944417036,2019-12-06 04:57:20
1575608241,25029,2987928,119.37864077669903,2019-12-06 04:57:21
1575608242,25835,2834038,109.69761950841881,2019-12-06 04:57:22
1575608243,23893,2665862,111.57502197296279,2019-12-06 04:57:23
1575608244,23923,2694178,112.61873510847302,2019-12-06 04:57:24
1575608245,24680,2831582,114.73184764991896,2019-12-06 04:57:25
1575608246,24268,2748082,113.23891544420636,2019-12-06 04:57:26
1575608247,25894,2845544,109.89202131767978,2019-12-06 04:57:27
1575608248,24786,2851650,115.05083514887437,2019-12-06 04:57:28
1575608249,24713,2870865,116.16821106300328,2019-12-06 04:57:29
1575608250,24068,2701006,112.22394881170018,2019-12-06 04:57:30
1575608251,23755,2655475,111.78593980214691,2019-12-06 04:57:31
1575608252,25434,2753492,108.26028151293544,2019-12-06 04:57:32
1575608253,24054,2718348,113.01022698927413,2019-12-06 04:57:33
1575608254,24560,2822362,114.91701954397394,2019-12-06 04:57:34
1575608255,24104,2740156,113.68055094590109,2019-12-06 04:57:35
1575608256,24483,2800506,114.38573704202916,2019-12-06 04:57:36
1575608257,25798,2855852,110.70051942011008,2019-12-06 04:57:37
1575608258,23981,2679888,111.75046912138777,2019-12-06 04:57:38
1575608259,23484,2589950,110.28572645205246,2019-12-06 04:57:39
1575608260,24506,2770590,113.05761854239778,2019-12-06 04:57:40
1575608261,24159,2791368,115.54153731528623,2019-12-06 04:57:41
1575608262,25932,2889728,111.43482955421872,2019-12-06 04:57:42
1575608263,24453,2832656,115.84083752504804,2019-12-06 04:57:43
1575608264,23986,2707328,112.871174851997,2019-12-06 04:57:44
1575608265,23856,2667540,111.81841046277665,2019-12-06 04:57:45
1575608266,23807,2635776,110.71432771873819,2019-12-06 04:57:46
1575608267,25757,2799060,108.67181737003533,2019-12-06 04:57:47
1575608268,23892,2691020,112.63268039511134,2019-12-06 04:57:48
1575608269,23898,2746274,114.91647836639049,2019-12-06 04:57:49
1575608270,23996,2726316,113.61543590598433,2019-12-06 04:57:50
1575608271,23807,2693336,113.13210400302432,2019-12-06 04:57:51
1575608272,25794,2889548,112.02403659765837,2019-12-06 04:57:52
1575608273,24236,2759864,113.87456676019146,2019-12-06 04:57:53
1575608274,24536,3043674,124.0493152918161,2019-12-06 04:57:54
1575608275,24120,2728222,113.11036484245439,2019-12-06 04:57:55
1575608276,24872,2865574,115.21284979092955,2019-12-06 04:57:56
1575608277,25886,2818706,108.88920652089932,2019-12-06 04:57:57
1575608278,24122,2712892,112.46546720835751,2019-12-06 04:57:58
1575608279,24560,3141367,127.90582247557003,2019-12-06 04:57:59
1575608280,24111,2711436,112.45638919995022,2019-12-06 04:58:00
1575608281,24418,3038486,124.43631747071832,2019-12-06 04:58:01
1575608282,25870,2852352,110.25713181291071,2019-12-06 04:58:02
1575608283,24074,2745228,114.03289856276481,2019-12-06 04:58:03
1575608284,24202,2676546,110.59193455086357,2019-12-06 04:58:04
1575608285,24206,2737584,113.09526563661902,2019-12-06 04:58:05
1575608286,24307,2811144,115.65162298926235,2019-12-06 04:58:06
1575608287,25177,2755978,109.46411407236764,2019-12-06 04:58:07
1575608288,24161,2692912,111.45697611853814,2019-12-06 04:58:08
1575608289,24356,2814280,115.54770898341272,2019-12-06 04:58:09
1575608290,24048,2712436,112.79258150365935,2019-12-06 04:58:10
1575608291,24102,2667878,110.69114596299062,2019-12-06 04:58:11
1575608292,25316,2742308,108.3231158160847,2019-12-06 04:58:12
1575608293,24130,2798820,115.98922503108165,2019-12-06 04:58:13
1575608294,24332,2736596,112.46901200065757,2019-12-06 04:58:14
1575608295,23620,2656282,112.45901778154106,2019-12-06 04:58:15
1575608296,24060,2772896,115.24921030756443,2019-12-06 04:58:16
1575608297,25486,2781046,109.1205367652829,2019-12-06 04:58:17
1575608298,23886,2670816,111.81512182868626,2019-12-06 04:58:18
1575608299,24332,2760326,113.44427091895446,2019-12-06 04:58:19
1575608300,24394,2814500,115.37673198327458,2019-12-06 04:58:20
1575608301,24478,2787118,113.86216194133507,2019-12-06 04:58:21
1575608302,25780,2857392,110.83754848719938,2019-12-06 04:58:22
1575608303,23655,2681778,113.37045022194039,2019-12-06 04:58:23
1575608304,23951,2666506,111.33171892614087,2019-12-06 04:58:24
1575608305,24271,2693750,110.98636232540892,2019-12-06 04:58:25
1575608306,23852,2678210,112.28450444407177,2019-12-06 04:58:26
1575608307,26051,2877302,110.44881194579862,2019-12-06 04:58:27
1575608308,24948,2917488,116.94276094276094,2019-12-06 04:58:28
1575608309,24571,2838487,115.52183468316308,2019-12-06 04:58:29
1575608310,24184,2732660,112.99454184584849,2019-12-06 04:58:30
1575608311,23490,2598630,110.62707535121328,2019-12-06 04:58:31
1575608312,25346,2776462,109.5424130040243,2019-12-06 04:58:32
1575608313,23524,2622390,111.47721475939466,2019-12-06 04:58:33
1575608314,23768,2694626,113.3720127903063,2019-12-06 04:58:34
1575608315,24899,2919380,117.24888549740953,2019-12-06 04:58:35
1575608316,24664,2861584,116.0227051573143,2019-12-06 04:58:36
1575608317,25597,2782994,108.72344415361175,2019-12-06 04:58:37
1575608318,23762,2656204,111.78368824173049,2019-12-06 04:58:38
1575608319,24233,2710404,111.84764577229397,2019-12-06 04:58:39
1575608320,23626,2643536,111.89096757809193,2019-12-06 04:58:40
1575608321,23883,2680658,112.2412594732655,2019-12-06 04:58:41
1575608322,26260,2976710,113.35529322162985,2019-12-06 04:58:42
1575608323,24637,2850326,115.69290092137841,2019-12-06 04:58:43
1575608324,23884,2682308,112.30564394573773,2019-12-06 04:58:44
1575608325,23782,2635162,110.80489445799344,2019-12-06 04:58:45
1575608326,24158,2692720,111.46286944283467,2019-12-06 04:58:46
1575608327,25582,2795646,109.28176061293097,2019-12-06 04:58:47
1575608328,23766,2671910,112.42573424219474,2019-12-06 04:58:48
1575608329,24238,2789878,115.10347388398382,2019-12-06 04:58:49
1575608330,24044,2738640,113.90118116785892,2019-12-06 04:58:50
1575608331,24342,2706888,111.20236628050283,2019-12-06 04:58:51
1575608332,25826,2882404,111.60861147680632,2019-12-06 04:58:52
1575608333,24420,2779014,113.8007371007371,2019-12-06 04:58:53
1575608334,23584,2644726,112.14068860244234,2019-12-06 04:58:54
1575608335,23891,2661395,111.39738813779248,2019-12-06 04:58:55
1575608336,24399,2819561,115.5605147751957,2019-12-06 04:58:56
1575608337,25411,2786245,109.64720003148243,2019-12-06 04:58:57
1575608338,24359,2735550,112.30140810378094,2019-12-06 04:58:58
1575608339,24272,2789264,114.91694133157547,2019-12-06 04:58:59
1575608340,23756,2694194,113.411096144132,2019-12-06 04:59:00
1575608341,23331,2589854,111.004843341477,2019-12-06 04:59:01
1575608342,24584,2690794,109.45305890009763,2019-12-06 04:59:02
1575608343,23926,2774206,115.94942740115356,2019-12-06 04:59:03
1575608344,23926,3001999,125.47015798712698,2019-12-06 04:59:04
1575608345,23822,2693094,113.0507094282596,2019-12-06 04:59:05
1575608346,24080,2769376,115.00730897009967,2019-12-06 04:59:06
1575608347,25958,2824640,108.81577933585022,2019-12-06 04:59:07
1575608348,23386,2597224,111.05892414264945,2019-12-06 04:59:08
1575608349,24193,3012336,124.51271028809987,2019-12-06 04:59:09
1575608350,24290,2791628,114.92910662824208,2019-12-06 04:59:10
1575608351,24439,3100461,126.86529727075576,2019-12-06 04:59:11
1575608352,27531,2979554,108.2254186190113,2019-12-06 04:59:12
1575608353,24486,2805964,114.59462550028587,2019-12-06 04:59:13
1575608354,23856,2650040,111.0848423876593,2019-12-06 04:59:14
1575608355,24166,2683964,111.06364313498304,2019-12-06 04:59:15
1575608356,23728,2649142,111.64624072825355,2019-12-06 04:59:16
1575608357,25608,2835688,110.73445798188067,2019-12-06 04:59:17
1575608358,24386,2805992,115.06569343065694,2019-12-06 04:59:18
1575608359,24164,2784810,115.24623406720741,2019-12-06 04:59:19
1575608360,23775,2698476,113.50056782334384,2019-12-06 04:59:20
1575608361,23075,2570672,111.40507042253522,2019-12-06 04:59:21
1575608362,24616,2678804,108.82369190770231,2019-12-06 04:59:22
1575608363,23674,2647292,111.82275914505365,2019-12-06 04:59:23
1575608364,23957,2728964,113.91092373836457,2019-12-06 04:59:24
1575608365,24031,2866826,119.29699138612625,2019-12-06 04:59:25
1575608366,23402,2743544,117.23544996154175,2019-12-06 04:59:26
1575608367,24537,2681635,109.28944043689123,2019-12-06 04:59:27
1575608368,22937,2594688,113.12237868945373,2019-12-06 04:59:28
1575608369,23870,2692977,112.81847507331378,2019-12-06 04:59:29
1575608370,24060,2739044,113.84222776392352,2019-12-06 04:59:30
1575608371,24694,2850052,115.41475662104155,2019-12-06 04:59:31
1575608372,26488,2940902,111.0277106614316,2019-12-06 04:59:32
1575608373,24198,2792258,115.3920985205389,2019-12-06 04:59:33
1575608374,24572,2810538,114.37970047208205,2019-12-06 04:59:34
1575608375,24258,2702400,111.40242394261686,2019-12-06 04:59:35
1575608376,23762,2648650,111.46578570827371,2019-12-06 04:59:36
1575608377,25440,2758876,108.44638364779874,2019-12-06 04:59:37
1575608378,24642,2828952,114.80204528853177,2019-12-06 04:59:38
1575608379,24280,2752366,113.35939044481054,2019-12-06 04:59:39
1575608380,24260,2758344,113.6992580379225,2019-12-06 04:59:40
1575608381,24260,2770996,114.22077493816982,2019-12-06 04:59:41
1575608382,24755,2741124,110.73011512825691,2019-12-06 04:59:42
1575608383,24197,2646490,109.37264950200438,2019-12-06 04:59:43
1575608384,24000,2707676,112.81983333333334,2019-12-06 04:59:44
1575608385,24445,2817486,115.25817140519534,2019-12-06 04:59:45
1575608386,23943,2706974,113.05909869272857,2019-12-06 04:59:46
1575608387,24764,2798508,113.00710709093846,2019-12-06 04:59:47
1575608388,25546,2819280,110.36091756047914,2019-12-06 04:59:48
1575608389,24112,2695358,111.7849203715992,2019-12-06 04:59:49
1575608390,24045,2662518,110.73063006862134,2019-12-06 04:59:50
1575608391,23380,2617952,111.97399486740804,2019-12-06 04:59:51
1575608392,24134,2759136,114.32568161100522,2019-12-06 04:59:52
1575608393,25965,2885944,111.1474677450414,2019-12-06 04:59:53
1575608394,24472,2781118,113.6449002942138,2019-12-06 04:59:54
1575608395,24184,2764030,114.29168044988423,2019-12-06 04:59:55
1575608396,24279,2742714,112.96651427159273,2019-12-06 04:59:56
1575608397,23879,2676144,112.07102474978014,2019-12-06 04:59:57
1575608398,25526,2762880,108.23787510773329,2019-12-06 04:59:58
1575608399,24554,2865478,116.70106703592083,2019-12-06 04:59:59
1575608400,7364,745558,101.24361759913091,2019-12-06 05:00:00
1575608400,16521,1954426,118.29949760910357,2019-12-06 05:00:00
1575608401,23607,2656144,112.51510145295887,2019-12-06 05:00:01
1575608402,24242,2713786,111.9456315485521,2019-12-06 05:00:02
1575608403,26011,2895096,111.30275652608512,2019-12-06 05:00:03
1575608404,23839,2676200,112.26142036159234,2019-12-06 05:00:04
1575608405,24030,2719534,113.17245110278819,2019-12-06 05:00:05
1575608406,24180,2747322,113.6196029776675,2019-12-06 05:00:06
1575608407,24166,2759682,114.19688819001904,2019-12-06 05:00:07
1575608408,25498,2728696,107.0160796925249,2019-12-06 05:00:08
1575608409,23902,2715132,113.59434356957577,2019-12-06 05:00:09
1575608410,24484,2810558,114.79161901650058,2019-12-06 05:00:10
1575608411,24169,2723932,112.70354586453722,2019-12-06 05:00:11
1575608412,24637,2803594,113.79607906806835,2019-12-06 05:00:12
1575608413,25516,2811642,110.19133092961279,2019-12-06 05:00:13
1575608414,24092,3012700,125.04980906524987,2019-12-06 05:00:14
1575608415,24072,2682138,111.4214855433699,2019-12-06 05:00:15
1575608416,23974,2678704,111.73371152081421,2019-12-06 05:00:16
1575608417,24726,2849486,115.2424977756208,2019-12-06 05:00:17
1575608418,25796,2842088,110.17553109009148,2019-12-06 05:00:18
1575608419,24433,3135096,128.3140015552736,2019-12-06 05:00:19
1575608420,23762,2656752,111.806750273546,2019-12-06 05:00:20
1575608421,24343,3012682,123.75968450889373,2019-12-06 05:00:21
1575608422,23734,2636740,111.09547484621218,2019-12-06 05:00:22
1575608423,25104,2722696,108.45666029318036,2019-12-06 05:00:23
1575608424,24270,2731018,112.52649361351463,2019-12-06 05:00:24
1575608425,24847,2900970,116.75333038193746,2019-12-06 05:00:25
1575608426,24371,2806024,115.13782774609166,2019-12-06 05:00:26
1575608427,24518,2754962,112.3648747858716,2019-12-06 05:00:27
1575608428,25155,2694526,107.11691512621745,2019-12-06 05:00:28
1575608429,23284,2616827,112.38734753478784,2019-12-06 05:00:29
1575608430,23519,2652670,112.78838385985799,2019-12-06 05:00:30
1575608431,24194,2767978,114.40762172439447,2019-12-06 05:00:31
1575608432,24844,2968952,119.50378360972468,2019-12-06 05:00:32
1575608433,25886,2860522,110.50459707950243,2019-12-06 05:00:33
1575608434,23814,2640024,110.86016628873772,2019-12-06 05:00:34
1575608435,24192,2718976,112.39153439153439,2019-12-06 05:00:35
1575608436,24168,2738340,113.30436941410129,2019-12-06 05:00:36
1575608437,23812,2658962,111.66479086175038,2019-12-06 05:00:37
1575608438,26056,2879124,110.49754375191894,2019-12-06 05:00:38
1575608439,25028,3004884,120.06089180118268,2019-12-06 05:00:39
1575608440,24164,2713910,112.31211719913921,2019-12-06 05:00:40
1575608441,23660,2649886,111.99856297548605,2019-12-06 05:00:41
1575608442,23634,2632110,111.36963696369637,2019-12-06 05:00:42
1575608443,25690,2813848,109.5308680420397,2019-12-06 05:00:43
1575608444,23906,2775930,116.1185476449427,2019-12-06 05:00:44
1575608445,25070,2884372,115.05273234942162,2019-12-06 05:00:45
1575608446,24662,2829354,114.72524531668154,2019-12-06 05:00:46
1575608447,24322,2827682,116.26025820245046,2019-12-06 05:00:47
1575608448,25546,2790102,109.21874266029907,2019-12-06 05:00:48
1575608449,23908,2661692,111.33060063577045,2019-12-06 05:00:49
1575608450,24076,2721188,113.02492108323642,2019-12-06 05:00:50
1575608451,24820,2867344,115.52554391619661,2019-12-06 05:00:51
1575608452,24276,2734986,112.66213544241226,2019-12-06 05:00:52
1575608453,25973,2887644,111.17868555807955,2019-12-06 05:00:53
1575608454,24059,2718724,113.00236917577622,2019-12-06 05:00:54
1575608455,23912,2679572,112.05971896955504,2019-12-06 05:00:55
1575608456,23922,2667550,111.5103252236435,2019-12-06 05:00:56
1575608457,23723,2649382,111.67988871559247,2019-12-06 05:00:57
1575608458,25453,2803260,110.13475818174675,2019-12-06 05:00:58
1575608459,24596,2826667,114.92384940640754,2019-12-06 05:00:59
1575608460,24541,2780698,113.30825964712115,2019-12-06 05:01:00
1575608461,24455,2781452,113.73755878143528,2019-12-06 05:01:01
